repo,sha,author,datetime,message,date,time
tidyverse/ggplot2,126b987e7d5d8b846a43d1ed12bc5d927d27af51,hadley,2017-02-13T14:08:45Z,Pass R CMD check even when sf not installed,2017-02-13,2016-01-01T14:08:00Z
tidyverse/ggplot2,9292d0f3ba780b0fd906c5dddba50ce99c37c465,hadley,2017-02-13T13:36:24Z,"Test on 3 main version of R

Fixes #2022",2017-02-13,2016-01-01T13:36:00Z
tidyverse/ggplot2,b64a69aadca6de0871704f3717c3d16321062b77,hadley,2017-02-13T13:28:22Z,"Teach geom smooth about its optional aesthetics

Fixes #1939",2017-02-13,2016-01-01T13:28:00Z
klutometis/roxygen,e2477616bf36247a2472ff95be480c21b4e511a8,hadley,2017-02-10T16:56:17Z,Use development version,2017-02-10,2016-01-01T16:56:00Z
tidyverse/ggplot2,62f8e083f4d6e2bc11de7fbe1f495de7df26b1a9,hadley,2017-02-09T23:26:30Z,Update packages once again,2017-02-09,2016-01-01T23:26:00Z
dsscollection/tidyflow,48336b2d4b21bec6d56d467555b637093bab5c70,hadley,2017-02-09T22:57:54Z,Code tweaking,2017-02-09,2016-01-01T22:57:00Z
dsscollection/tidyflow,ad60b4a546cb2555dfb9b7321d9d6f64022fbada,hadley,2017-02-09T22:36:11Z,Minor tweaks throughout,2017-02-09,2016-01-01T22:36:00Z
dsscollection/tidyflow,e8d97a3df76170bf3d1ee9acb440d106c3918f39,hadley,2017-02-09T22:31:30Z,Selectively inhibit messages/warnings,2017-02-09,2016-01-01T22:31:00Z
dsscollection/tidyflow,58f35c302a3e1f65ba814dfefdfa61f29c29e41f,hadley,2017-02-09T22:29:57Z,Remove unnused toy data,2017-02-09,2016-01-01T22:29:00Z
dsscollection/tidyflow,157c177c02a563a2ccc0b4b00675a5b04a2ac67d,hadley,2017-02-09T22:28:39Z,Standardise setup,2017-02-09,2016-01-01T22:28:00Z
dsscollection/tidyflow,136cbc6821830a97110e6e78d8b40c3ff16a3522,hadley,2017-02-09T22:25:39Z,Consistent naming scheme,2017-02-09,2016-01-01T22:25:00Z
dsscollection/tidyflow,2e08b24202cd7f1f5ea361186e09bab616fe50aa,hadley,2017-02-09T22:23:53Z,Just build md for now,2017-02-09,2016-01-01T22:23:00Z
dsscollection/tidyflow,32c59202cc0e97537d932e4c21101b7484bfba8c,hadley,2017-02-09T22:19:57Z,Add RStudio project,2017-02-09,2016-01-01T22:19:00Z
tidyverse/ggplot2,0d402da4a9338b9eab7caa3f99d1addd30ea5707,hadley,2017-02-09T20:43:21Z,"Add support for sf (#1990)

Via `geom_sf()`, `stat_sf()` and `coord_sf()`.

Includes some changes to better support list-cols internally.",2017-02-09,2016-01-01T20:43:00Z
tidyverse/ggplot2,95470a7fd1a9db92a89149dfd4b2c199b88d4d4d,hadley,2017-02-09T19:24:00Z,"Tweak figure tests

No longer change default theme in helper",2017-02-09,2016-01-01T19:24:00Z
tidyverse/ggplot2,17cc2911a14ba43aad4370fa09ae55fd884333da,hadley,2017-02-09T16:25:19Z,Simplify geom_abline visual tests,2017-02-09,2016-01-01T16:25:00Z
tidyverse/ggplot2,56e76e5424f363316a3d2723008bc109bd37c596,hadley,2017-02-09T15:54:36Z,Improve consistenty of context names,2017-02-09,2016-01-01T15:54:00Z
tidyverse/ggplot2,4f60e5f5ef03b7711cd6533d7fa8db487252b913,hadley,2017-02-09T15:03:15Z,Integrate two dotplot test files,2017-02-09,2016-01-01T15:03:00Z
tidyverse/ggplot2,0cc11c93ed36ff274bbc47e3a6bbd67087e0d263,hadley,2017-02-09T15:02:31Z,Integrate two boxplot test files,2017-02-09,2016-01-01T15:02:00Z
tidyverse/ggplot2,d27c5a4c95a6f033518940e8123962749c2c9e60,hadley,2017-02-09T15:01:32Z,"Simplify coord_map tests

Because they're very slow, and it's not like coord_map behaviour is particularly good anyway.",2017-02-09,2016-01-01T15:01:00Z
tidyverse/ggplot2,d83df7e4cf8c313901e8d34e3fb54b4b384c8505,hadley,2017-02-09T14:37:06Z,Need latest version of svglite for tests,2017-02-09,2016-01-01T14:37:00Z
tidyverse/ggplot2,869712af5efae2be6022b928719dc6b0588e9c11,hadley,2017-02-09T14:29:32Z,Update docs,2017-02-09,2016-01-01T14:29:00Z
hadley/adv-r,3cb06dad354663549131062e47bc9c0834ac8d98,hadley,2017-02-08T18:55:32Z,More reorg,2017-02-08,2016-01-01T18:55:00Z
hadley/S3,c54873742ee6e6190573f38dd92b5539a4b3946f,hadley,2017-02-08T18:50:27Z,Add GitHub links to DESCRIPTION,2017-02-08,2016-01-01T18:50:00Z
hadley/S3,b133f9ab35fa942315b10a5abcef8c56b3b7faef,hadley,2017-02-08T18:45:07Z,Add Date and POSIXct constructors,2017-02-08,2016-01-01T18:45:00Z
hadley/S3,db3a83cc9ff7e7e05822cee1796a4f557b2ded62,hadley,2017-02-08T18:39:14Z,Add constructor helpers,2017-02-08,2016-01-01T18:39:00Z
hadley/S3,347685f101aa84088712100e8979e5f506fbd40d,hadley,2017-02-08T18:29:47Z,Better description,2017-02-08,2016-01-01T18:29:00Z
hadley/S3,5ba6d37e8bfb43086ade93f5a112f2dfae9bdc9a,hadley,2017-02-08T18:27:39Z,reconstruct generic,2017-02-08,2016-01-01T18:27:00Z
hadley/S3,5ed37ce5bb3f89b8d973429dc21e33598a200282,hadley,2017-02-08T18:22:31Z,Initial commit,2017-02-08,2016-01-01T18:22:00Z
hadley/adv-r,f863c858e93cbb8cb00db623dabeaa217b5f81f7,hadley,2017-02-07T23:01:38Z,"More on S3

De-emphasise interfaces and mixins",2017-02-07,2016-01-01T23:01:00Z
hadley/adv-r,47a868d5e3c44331999957947083b8c2ad23abcd,hadley,2017-02-07T22:23:57Z,Mention switchpatch,2017-02-07,2016-01-01T22:23:00Z
hadley/adv-r,7ff14a49cf97a442bde72e4ad4accd1b9774427b,hadley,2017-02-07T22:02:05Z,Noodling on OO thoughts,2017-02-07,2016-01-01T22:02:00Z
hadley/adv-r,54146205674f3767eba85430794740f23ee40829,hadley,2017-02-07T16:58:03Z,Integrate the two S4 sections,2017-02-07,2016-01-01T16:58:00Z
hadley/adv-r,7746c4a5f13d4f70eb21e6cb2888505045f654b6,hadley,2017-02-07T16:48:15Z,More S3,2017-02-07,2016-01-01T16:48:00Z
hadley/adv-r,7a946e7cd1dfde831ba4f91704c8ba917cdcd147,hadley,2017-02-06T21:19:07Z,More on S3,2017-02-06,2016-01-01T21:19:00Z
klutometis/roxygen,c4081879d943ad31eacbbf47410dca0ff88d6460,hadley,2017-02-06T14:32:39Z,Prepare for release,2017-02-06,2016-01-01T14:32:00Z
klutometis/roxygen,50dad53aaf985c71a66afd1be170331a0db2eeef,hadley,2017-02-06T14:30:56Z,Tweak release announcement,2017-02-06,2016-01-01T14:30:00Z
klutometis/roxygen,d1d7cc5af866fc3f670387b12c5e2fd2757cdb69,hadley,2017-02-06T14:30:45Z,Merge branch 'master' of github.com:klutometis/roxygen,2017-02-06,2016-01-01T14:30:00Z
hadley/adv-r,df3ac1c684fa9cdc9265bdd4dfd9477d3fec95b0,hadley,2017-02-06T13:36:04Z,Remove accidental source include,2017-02-06,2016-01-01T13:36:00Z
hadley/adv-r,8366eab829c72799cfe9982d7af8174385cbf24f,hadley,2017-02-02T19:35:01Z,Better generic name,2017-02-02,2016-01-01T19:35:00Z
hadley/adv-r,64524c184e7ae952451b92f9a150bb8eb5570abd,hadley,2017-02-02T16:56:07Z,Note about numeric,2017-02-02,2016-01-01T16:56:00Z
hadley/adv-r,b65c941531e15bdbb5a3ca303b83e5686d38ba45,hadley,2017-02-02T16:46:23Z,More hacking away at S3,2017-02-02,2016-01-01T16:46:00Z
hadley/adv-r,8e6c30388001c24bc9a84910ee71d0418ca7f6ad,hadley,2017-02-02T14:03:22Z,Add missing package,2017-02-02,2016-01-01T14:03:00Z
hadley/adv-r,e54e2ea0c0a830ee32d80f38c5fa89f2fdda6f1b,hadley,2017-02-02T14:02:04Z,More OO shuffling,2017-02-02,2016-01-01T14:02:00Z
tidyverse/ggplot2,6d98006e0f3b7328ddb40da3336c333553fd145e,hadley,2017-02-01T17:42:36Z,Update to roxygen2 6.0.0,2017-02-01,2016-01-01T17:42:00Z
hadley/adv-r,8433d9a4d64a177a6eb5cbcb7d863389ec0f8488,hadley,2017-02-01T15:00:25Z,More restructuring + thinking,2017-02-01,2016-01-01T15:00:00Z
hadley/adv-r,704e49c8accf206f3f2693650c59c5ad23bd6736,hadley,2017-02-01T13:37:25Z,Move base types into own file,2017-02-01,2016-01-01T13:37:00Z
klutometis/roxygen,a358f620738d2368c9899e6b033031171a0f9f90,hadley,2017-01-31T19:29:50Z,Preparing blog post,2017-01-31,2016-01-01T19:29:00Z
klutometis/roxygen,5f8ee8aeaa3b41b5036103b7003eb022201aa1c2,hadley,2017-01-31T16:51:12Z,Bump version and fix news,2017-01-31,2016-01-01T16:51:00Z
klutometis/roxygen,b15b0b42c715103e452d5dc5661b4a6444070f04,hadley,2017-01-31T16:49:56Z,Merge branch 'master' of github.com:klutometis/roxygen,2017-01-31,2016-01-01T16:49:00Z
hadley/adv-r,2091f61c1a14dae1dbb168535470a3c8c5480059,hadley,2017-01-31T15:07:32Z,Roughing out S3,2017-01-31,2016-01-01T15:07:00Z
tidyverse/haven,330c87313f1fc79b2f89c45c6f28e4a9cbe78946,hadley,2017-01-31T13:14:45Z,"Update readstat

Fixes #234. Fixes #270",2017-01-31,2016-01-01T13:14:00Z
klutometis/roxygen,c7f78fec5b017744249112bce214bcf91e267c89,hadley,2017-01-30T21:47:12Z,Prepare for release,2017-01-30,2016-01-01T21:47:00Z
klutometis/roxygen,e8b95a06800b6579dae166b6f890d196a72eced1,hadley,2017-01-30T21:43:23Z,Re-run revdep check,2017-01-30,2016-01-01T21:43:00Z
tidyverse/haven,e313e7889829c6b005c639006085b5438ab17776,hadley,2017-01-30T21:26:32Z,"Experimental cols_only for read_sas

#248",2017-01-30,2016-01-01T21:26:00Z
tidyverse/haven,d275af2cd009cb13dd5524cec540b71bcf6ca210,hadley,2017-01-30T20:55:11Z,Update readstat,2017-01-30,2016-01-01T20:55:00Z
tidyverse/haven,8fcb70848ced0b079437eca375c4982eb354310f,hadley,2017-01-30T19:43:04Z,"Declare tibble::as_tibble as static

cc @krlmlr",2017-01-30,2016-01-01T19:43:00Z
tidyverse/haven,223582b7cb36dd7f2838d4419e865ab37d000d3e,hadley,2017-01-30T17:18:39Z,"Create tibbles officially

Fixes #229",2017-01-30,2016-01-01T17:18:00Z
klutometis/roxygen,857547e342c81adbfc16ecc0b9d0fa17b9cf2626,hadley,2017-01-30T17:13:52Z,CRAN check fixes,2017-01-30,2016-01-01T17:13:00Z
hadley/adv-r,2e6a31e5dc27a89b86db1b964b7255f28aa6f372,hadley,2017-01-30T15:56:26Z,Fix from email,2017-01-30,2016-01-01T15:56:00Z
hadley/adv-r,02621636d9953602c0ab744f9a9d3459b07ec623,hadley,2017-01-30T15:36:13Z,Writing about S3,2017-01-30,2016-01-01T15:36:00Z
hadley/adv-r,a0772d3dfed2d057c99660e9914e377e5357aff5,hadley,2017-01-30T14:59:28Z,Restructuring to pull out S3 chapter,2017-01-30,2016-01-01T14:59:00Z
tidyverse/ggplot2,63269d90cfa4347c5266f3565848f5d106001483,hadley,2017-01-30T13:51:01Z,Update docs,2017-01-30,2016-01-01T13:51:00Z
tidyverse/tidyverse,2771fd7a0e2889ec01b3869961823e216a31f2af,hadley,2017-01-28T17:09:08Z,"Fix description

Fixes #37",2017-01-28,2016-01-01T17:09:00Z
tidyverse/haven,9fa82afca49012c688d14ac8b2ab9acb55b86622,hadley,2017-01-27T23:03:03Z,"Read SPSS system missings as NA

Fixes #223",2017-01-27,2016-01-01T23:03:00Z
tidyverse/tidyverse,aba29811d47eed87e84530973e5088efc4323645,hadley,2017-01-27T18:14:54Z,Use development version,2017-01-27,2016-01-01T18:14:00Z
tidyverse/tidyverse,6af0fa40b00d27c933af0ca3857a8cc8e5d978b8,hadley,2017-01-27T17:02:33Z,Fix another note,2017-01-27,2016-01-01T17:02:00Z
tidyverse/tidyverse,3b92ff4ebe178fe0c00855b6cd67142c7540afaf,hadley,2017-01-27T17:00:56Z,Prepare for release,2017-01-27,2016-01-01T17:00:00Z
tidyverse/tidyverse,9de875539f227233907959b22651f43c7e0896ca,hadley,2017-01-27T16:58:37Z,"Move feather to suggests

Fixes #36",2017-01-27,2016-01-01T16:58:00Z
tidyverse/forcats,fd7dd9ae8364d0d4b8249d9287873cd8d68ee871,hadley,2017-01-27T15:20:09Z,Use development version,2017-01-27,2016-01-01T15:20:00Z
hadley/nycflights13,bc52598b18de2ac857317e75642d1760df1a1e8d,hadley,2017-01-27T14:42:01Z,Import function from tibble and release,2017-01-27,2016-01-01T14:42:00Z
tidyverse/ggplot2,96297bf9a0802557663d43f9ab48552169a6732d,hadley,2017-01-27T13:49:24Z,"Don't warning on mappings set to NULL

Fixes #1909",2017-01-27,2016-01-01T13:49:00Z
tidyverse/ggplot2,ac3245a79d4c41e7777e62d7a933a5eb6ccb0bbc,hadley,2017-01-27T13:13:58Z,"Document and export scale_type

Fixes #1975",2017-01-27,2016-01-01T13:13:00Z
tidyverse/ggplot2,42d6e60ed0a0c9f5f60d212116346519b48fe9b5,hadley,2017-01-27T13:04:53Z,"Add preserve option to position_dodge

Closes #1935",2017-01-27,2016-01-01T13:04:00Z
tidyverse/ggplot2,4c08ee7304f395583228771a35ef9b62e732b2ac,hadley,2017-01-26T23:35:51Z,"Add position_stack(reverse = TRUE) examples

Fixes #2001",2017-01-26,2016-01-01T23:35:00Z
tidyverse/ggplot2,667e690546f1651ec49cffe59676ebacb4c9fbf6,hadley,2017-01-26T23:24:51Z,"Add link to ggplot2 exts

Fixes #1900",2017-01-26,2016-01-01T23:24:00Z
hadley/adv-r,340f37bcca3113618e0545b9b6c1d6afe9d77754,hadley,2017-01-26T22:41:44Z,Fix incorrect url,2017-01-26,2016-01-01T22:41:00Z
hadley/adv-r,266c8c7a09e276f40561a393944e78abe19a101a,hadley,2017-01-26T22:40:27Z,Update readme,2017-01-26,2016-01-01T22:40:00Z
hadley/adv-r,e0f1f622fbb995e277929362e59b5cbe1bd602d9,hadley,2017-01-26T22:38:14Z,Fix more case sensitivity,2017-01-26,2016-01-01T22:38:00Z
hadley/adv-r,81b0abc23c9eb9aaab8058e0fa5addb7890d1b0f,hadley,2017-01-26T22:38:07Z,Add custom css,2017-01-26,2016-01-01T22:38:00Z
hadley/adv-r,296ffa60b3795593f7dbe9b1e53734e72223f9c7,hadley,2017-01-26T22:28:04Z,Damn you case sensitivity,2017-01-26,2016-01-01T22:28:00Z
hadley/adv-r,ddaf787b3dec3b62a70c90506d565b4a5e92b20a,hadley,2017-01-26T22:27:09Z,Polish index,2017-01-26,2016-01-01T22:27:00Z
hadley/adv-r,0f89c7904cf5754915fee873438d74a7a961abb1,hadley,2017-01-26T22:23:05Z,Rough re-structuring of content,2017-01-26,2016-01-01T22:23:00Z
hadley/adv-r,6e36b3eef3aa0593c0d759a9b668e199e2d929f6,hadley,2017-01-26T22:11:55Z,Specify region,2017-01-26,2016-01-01T22:11:00Z
hadley/adv-r,f5c82822fe0db4dfe2ea5a6208902ba498526fc6,hadley,2017-01-26T22:04:05Z,Deploy to adv-r.hadley.nz on build,2017-01-26,2016-01-01T22:04:00Z
hadley/adv-r,667d68e7517531dffc7680fb83648c2a394af4e6,hadley,2017-01-26T21:53:32Z,Specify package,2017-01-26,2016-01-01T21:53:00Z
hadley/adv-r,13d444ee4714771af1eb400ab7737415e216f76c,hadley,2017-01-26T21:23:40Z,"Now need bookdown, not oldbookdown",2017-01-26,2016-01-01T21:23:00Z
hadley/adv-r,7bdbe4056b20fdacb377bae351569ede9bfb08ff,hadley,2017-01-26T21:14:23Z,Don't need to bundle install anymore,2017-01-26,2016-01-01T21:14:00Z
hadley/adv-r,0e2699ded68da635afc4a3e20fb8472a2d79706e,hadley,2017-01-26T21:09:21Z,Convert to bookdown,2017-01-26,2016-01-01T21:09:00Z
tidyverse/haven,1323e8aff66f23fb82f68eb8782a0c7cea7c94ce,hadley,2017-01-26T19:20:30Z,Update to latest readstat,2017-01-26,2016-01-01T19:20:00Z
tidyverse/ggplot2,2a1bf980f998b475cd3738c2f6a9577dbe4c10f3,hadley,2017-01-26T17:02:31Z,Update readme,2017-01-26,2016-01-01T17:02:00Z
tidyverse/ggplot2,c9fccfddcc650fe03901922c01ff7db3c2da4c14,hadley,2017-01-26T17:00:31Z,"Merge pull request #2012 from tidyverse/coord-exts

Improve extensibility of coords",2017-01-26,2016-01-01T17:00:00Z
tidyverse/ggplot2,f194b4207eabbe849378c06a25befcde84085fae,hadley,2017-01-26T16:56:24Z,Update inconsistent doc,2017-01-26,2016-01-01T16:56:00Z
tidyverse/haven,252352365159443a00cffb3778511d77db687a64,hadley,2017-01-26T15:37:03Z,Setup appveyor,2017-01-26,2016-01-01T15:37:00Z
hadley/multidplyr,0085ded4048d7fbe5079616c40640dbf5982faf2,hadley,2017-01-26T15:22:27Z,Fix R CMD check failures,2017-01-26,2016-01-01T15:22:00Z
tidyverse/haven,0baadbe8f21932ee113f81b3f1c379645a5d81cb,hadley,2017-01-25T23:59:09Z,Fix syntax error in codecov,2017-01-25,2016-01-01T23:59:00Z
hadley/multidplyr,9cf344c9c63a7ebfa25f166800d67ef8a23c0ba9,hadley,2017-01-25T23:10:31Z,"Add missing methods so summarise_each works

Fixes #30",2017-01-25,2016-01-01T23:10:00Z
hadley/multidplyr,16b1f9a9451f3cbe6b455ee20f1e127079c56257,hadley,2017-01-25T23:03:41Z,Use full name,2017-01-25,2016-01-01T23:03:00Z
hadley/multidplyr,d1f12716583f3a5f167973624617c0bd4bb3bdb4,hadley,2017-01-25T22:55:34Z,"Fix cluster creation in example

Closes #20",2017-01-25,2016-01-01T22:55:00Z
hadley/multidplyr,a4cb8695da8dbf2adf09036a6acf1caf9989d940,hadley,2017-01-25T22:53:01Z,Update docs,2017-01-25,2016-01-01T22:53:00Z
hadley/multidplyr,174d0a5160f2eb3945a5fa70e3035a2ca24eef36,hadley,2017-01-25T22:52:25Z,"Implement cluster_copy

Fixes #22",2017-01-25,2016-01-01T22:52:00Z
hadley/multidplyr,2ef13a614fedf762887e2f40644ec69a30e43005,hadley,2017-01-25T22:45:18Z,"Merge pull request #41 from paulponcet/master

Export the 'partition_' function",2017-01-25,2016-01-01T22:45:00Z
hadley/multidplyr,f71b7c3197121dffdd823dc02c4bd541c005e184,hadley,2017-01-25T22:45:06Z,"Merge pull request #42 from smsaladi/patch-1

fixed typos",2017-01-25,2016-01-01T22:45:00Z
hadley/multidplyr,86221036a3104000d5b9be4e849b0ed98db3fdc7,hadley,2017-01-25T22:44:58Z,"Merge pull request #43 from smsaladi/libs

library only takes one package at a time",2017-01-25,2016-01-01T22:44:00Z
hadley/multidplyr,b7f26a1fdb735f8f00548632db7692f9c554c4b1,hadley,2017-01-25T22:41:26Z,"Merge pull request #39 from eipi10/patch-1

Fixed two typos",2017-01-25,2016-01-01T22:41:00Z
hadley/multidplyr,417f15c79b6d875e9800199a2c2c53ffb18610b3,hadley,2017-01-25T22:40:47Z,Modern codecov style,2017-01-25,2016-01-01T22:40:00Z
hadley/multidplyr,965e3b462558c63f425304f0878da72ebff949c8,hadley,2017-01-25T22:39:44Z,"Merge pull request #25 from bbrewington/master

Fixed typos in vignette multidplyr.md",2017-01-25,2016-01-01T22:39:00Z
hadley/multidplyr,2d35adfb5b653aca34157acb15113395b4da5d98,hadley,2017-01-25T22:39:16Z,"Fix typo in vignette

Closes #7",2017-01-25,2016-01-01T22:39:00Z
hadley/multidplyr,a6eb6a1efacc41e9498aaabbf9c76a730f6e299f,hadley,2017-01-25T22:39:04Z,Update vignette,2017-01-25,2016-01-01T22:39:00Z
hadley/multidplyr,cf055498a999445cd2f3b53429faedcc6b2d2bd3,hadley,2017-01-25T22:37:56Z,Update documentation,2017-01-25,2016-01-01T22:37:00Z
tidyverse/haven,522aba11600d70174eec7c14fb3c4c90f19fed17,hadley,2017-01-25T22:33:36Z,Delete readstat files that were moved elsewhere,2017-01-25,2016-01-01T22:33:00Z
tidyverse/haven,8b02bb6260610e72876d23837ce91b56f8a359bd,hadley,2017-01-25T22:31:57Z,"Check that levels are less than 120 characters

#262",2017-01-25,2016-01-01T22:31:00Z
tidyverse/haven,d8b1f711e787b941757898a66310e1cfe79905b2,hadley,2017-01-25T22:07:10Z,"Update to latest readstat

Fixes #262",2017-01-25,2016-01-01T22:07:00Z
tidyverse/haven,f440fd7a8b208abe87d31046318e60857639f7ee,hadley,2017-01-25T22:04:41Z,Use forcats::as_factor,2017-01-25,2016-01-01T22:04:00Z
tidyverse/haven,8fab3beeff600b3fabf7cfab8994fce46be27d50,hadley,2017-01-25T18:46:31Z,No longer asserting that labels less <32 chars,2017-01-25,2016-01-01T18:46:00Z
tidyverse/haven,cb6978a6b5fbad875f2ebb65b34ef56d7067dbe1,hadley,2017-01-25T18:36:18Z,"Don't check value labels are <= 32 characters

Fixes #259",2017-01-25,2016-01-01T18:36:00Z
tidyverse/haven,929714a531dea997d769c4c92565b48ee715f22b,hadley,2017-01-25T18:35:51Z,Update docs,2017-01-25,2016-01-01T18:35:00Z
tidyverse/ggplot2,0b57d8311c10c5776c0e2759f2c741a40e2c0138,hadley,2017-01-25T17:33:22Z,"Drop non-scalar aes params in legend

Fixes #1932",2017-01-25,2016-01-01T17:33:00Z
tidyverse/ggplot2,7b2a8b3f57f0f10e759a7b03568933e57c79daac,hadley,2017-01-25T17:32:47Z,Fix location of news entries,2017-01-25,2016-01-01T17:32:00Z
tidyverse/haven,42c88837524cdd3ed26df049508c1e14a1f39488,hadley,2017-01-25T14:14:06Z,"Update readstat

Fixes #235. Fixes #245. Closes #255.",2017-01-25,2016-01-01T14:14:00Z
tidyverse/ggplot2,ae05468899694492a4a84b0d996ad45f89efbf2a,hadley,2017-01-25T13:55:19Z,Tweak news entry,2017-01-25,2016-01-01T13:55:00Z
tidyverse/ggplot2,a0e701ee02cadd1f80ddef46956362bc9e62c4e2,hadley,2017-01-25T13:54:56Z,Merge branch 'master' of github.com:tidyverse/ggplot2,2017-01-25,2016-01-01T13:54:00Z
tidyverse/ggplot2,c5fefc79cb0b9a50f84a54df0ecbd9fd8256a0b8,hadley,2017-01-25T13:54:47Z,Add DollarNames method for ggproto,2017-01-25,2016-01-01T13:54:00Z
tidyverse/ggplot2,f561c3448eb7b7addff0a9251e01cab08d3bb688,hadley,2017-01-24T23:53:42Z,"Remove redundant link

Fixes #1993",2017-01-24,2016-01-01T23:53:00Z
tidyverse/ggplot2,585310f13b05837a4053cc9c5e75252a370619a1,hadley,2017-01-24T23:45:08Z,Fix some whitespace issues,2017-01-24,2016-01-01T23:45:00Z
tidyverse/ggplot2,fe3f8d337de5a28935bd228eab8088c976923726,hadley,2017-01-24T23:41:13Z,"Remove redundant word

Closes #1948",2017-01-24,2016-01-01T23:41:00Z
tidyverse/ggplot2,eabae032c615c7beded6d99909d448670c48fc23,hadley,2017-01-24T23:34:32Z,Update docs,2017-01-24,2016-01-01T23:34:00Z
tidyverse/ggplot2,729c571b1cd876fc2f7944cfd0cdf97fd11d1d54,hadley,2017-01-24T23:33:14Z,Update docs,2017-01-24,2016-01-01T23:33:00Z
tidyverse/ggplot2,28b8f4e2ea6a97263de64f5332f0dab1f30cc893,hadley,2017-01-24T23:32:28Z,Update docs,2017-01-24,2016-01-01T23:32:00Z
tidyverse/ggplot2,e9d8c170a0a89b4a32c82a4c83e8d1121e83f21c,hadley,2017-01-24T22:57:21Z,Actually set up appveyor,2017-01-24,2016-01-01T22:57:00Z
tidyverse/ggplot2,bd38d20979b62886b6c22ad1fc7f90f152c493de,hadley,2017-01-24T22:40:05Z,"More layout refactoring

* Rename panel_layout back to layout
* Separate panel_scales into two lists",2017-01-24,2016-01-01T22:40:00Z
tidyverse/ggplot2,6d2f96e84c8f9eac5c68c47ef012f981439d44fc,hadley,2017-01-24T22:32:31Z,Simplify plot_build,2017-01-24,2016-01-01T22:32:00Z
tidyverse/ggplot2,5fe85b299a8e9fc5c8e86a53fde9bdc1d78a3b9a,hadley,2017-01-24T22:24:59Z,Update docs,2017-01-24,2016-01-01T22:24:00Z
tidyverse/ggplot2,165e4c9bcc102541d9a92de829ce4801b1772fcb,hadley,2017-01-24T22:18:54Z,Rename coord$train to coord$setup_panel_params,2017-01-24,2016-01-01T22:18:00Z
tidyverse/ggplot2,232c82fc8a91af1c5ea7b182654e8122d7354632,hadley,2017-01-24T22:09:16Z,"Rename panel_scales to panel_params

Fixes #1311",2017-01-24,2016-01-01T22:09:00Z
tidyverse/ggplot2,da0db91ddfe9654c3b0694c0a2eb6c3da071ad7a,hadley,2017-01-24T21:56:00Z,Rename panel_ranges to panel_params,2017-01-24,2016-01-01T21:56:00Z
tidyverse/ggplot2,ebf75964170d59ba91840410c4e51415213d0cf0,hadley,2017-01-24T21:53:51Z,Rename scale_details to panel_params,2017-01-24,2016-01-01T21:53:00Z
tidyverse/ggplot2,2bb7fdecdf112b800da38a9d3ed90ca02bea79bb,hadley,2017-01-24T21:38:12Z,Add new modify_scales method,2017-01-24,2016-01-01T21:38:00Z
tidyverse/ggplot2,fbc19b517808b946268669ae5762ffd8952b8d0d,hadley,2017-01-24T21:30:11Z,Refactor coord$train() to use individual scales,2017-01-24,2016-01-01T21:30:00Z
hadley/adv-r,a5ce9383a33294c36753cc18a63f524197331829,hadley,2017-01-24T19:59:33Z,"Correct index in rollapply

Fixes #689",2017-01-24,2016-01-01T19:59:00Z
hadley/adv-r,3b198b966f7099a5cbc3cce921333ccf7ffd8e45,hadley,2017-01-24T19:50:41Z,"Update lazyness example

Fixes #740",2017-01-24,2016-01-01T19:50:00Z
hadley/adv-r,fb2312a096792025d7b5d19631d34a3bff8155b8,hadley,2017-01-24T19:27:51Z,"Fix class name

Closes #691",2017-01-24,2016-01-01T19:27:00Z
